route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,width_m,road_type,is_official,road_id,is_wide_road,safety_index
인동20길2L-7,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2L-7_구미시,1,0.0585
인동20길2L-6,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2L-6_구미시,1,0.0585
인동20길2L-5,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2L-5_구미시,1,0.0585
인동20길2L-4,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2L-4_구미시,1,0.0585
인동20길2L-3,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2L-3_구미시,1,0.0585
인동20길2L-2,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2L-2_구미시,1,0.0585
인동20길2L-1,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2L-1_구미시,1,0.0585
인동20길2R-17,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.03,2.5,자전거보행자겸용도로,0,인동20길2R-17_구미시,1,0.0584
인동20길2R-16,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-16_구미시,1,0.0585
인동20길2R-15,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-15_구미시,1,0.0585
인동20길2R-14,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-14_구미시,1,0.0585
인동20길2R-13,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-13_구미시,1,0.0585
인동20길2R-12,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-12_구미시,1,0.0585
인동20길2R-11,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-11_구미시,1,0.0585
인동20길2R-10,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-10_구미시,1,0.0585
인동20길2R-9,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-9_구미시,1,0.0585
인동20길2R-8,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-8_구미시,1,0.0585
인동20길2R-7,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-7_구미시,1,0.0585
인동20길2R-6,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-6_구미시,1,0.0585
인동20길2R-5,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-5_구미시,1,0.0585
인동20길2R-4,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-4_구미시,1,0.0585
테크노산업로81번길R,울산광역시,남구,,울산광역시 남구 두왕동 777-28,,,,,0.79,1.5,,0,테크노산업로81번길R_남구,0,0.0373
인동20길2R-3,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-3_구미시,1,0.0585
인동20길2R-2,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-2_구미시,1,0.0585
인동20길2R-1,경상북도,구미시,,경상북도 구미시 진평동 207,36.095423,128.423587,36.090789,128.431151,0.05,2.5,자전거보행자겸용도로,0,인동20길2R-1_구미시,1,0.0585
인동36길1R-9,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.02,3.0,자전거보행자겸용도로,0,인동36길1R-9_구미시,1,0.07
인동36길1R-8,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-8_구미시,1,0.0701
인동36길1R-7,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-7_구미시,1,0.0701
인동36길1R-6,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-6_구미시,1,0.0701
인동36길1R-5,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-5_구미시,1,0.0701
인동36길1R-4,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-4_구미시,1,0.0701
인동36길1R-3,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-3_구미시,1,0.0701
인동36길1R-2,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-2_구미시,1,0.0701
인동36길1R-1,경상북도,구미시,,경상북도 구미시 진평동 1087,36.092597,128.431976,36.091615,128.436625,0.05,3.0,자전거보행자겸용도로,0,인동36길1R-1_구미시,1,0.0701
인동20길1L-20,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.02,2.5,자전거보행자겸용도로,0,인동20길1L-20_구미시,1,0.0584
인동20길1L-19,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-19_구미시,1,0.0585
인동20길1L-18,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-18_구미시,1,0.0585
인동20길1L-17,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-17_구미시,1,0.0585
인동20길1L-16,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-16_구미시,1,0.0585
인동20길1L-15,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-15_구미시,1,0.0585
인동20길1L-14,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-14_구미시,1,0.0585
인동20길1L-13,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-13_구미시,1,0.0585
인동20길1L-12,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-12_구미시,1,0.0585
인동20길1L-11,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-11_구미시,1,0.0585
인동20길1L-10,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-10_구미시,1,0.0585
인동20길1L-9,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-9_구미시,1,0.0585
인동20길1L-8,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-8_구미시,1,0.0585
인동20길1L-7,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-7_구미시,1,0.0585
인동20길1L-6,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-6_구미시,1,0.0585
테크노산업로81번길L,울산광역시,남구,,울산광역시 남구 두왕동 777-28,,,,,0.79,1.5,,0,테크노산업로81번길L_남구,0,0.0373
인동20길1L-5,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-5_구미시,1,0.0585
인동20길1L-4,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-4_구미시,1,0.0585
인동20길1L-3,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-3_구미시,1,0.0585
인동20길1L-2,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-2_구미시,1,0.0585
인동20길1L-1,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1L-1_구미시,1,0.0585
인동20길1R-20,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.02,2.5,자전거보행자겸용도로,0,인동20길1R-20_구미시,1,0.0584
인동20길1R-19,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-19_구미시,1,0.0585
인동20길1R-18,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-18_구미시,1,0.0585
인동20길1R-17,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-17_구미시,1,0.0585
인동20길1R-16,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-16_구미시,1,0.0585
인동20길1R-15,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-15_구미시,1,0.0585
인동20길1R-14,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-14_구미시,1,0.0585
인동20길1R-13,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-13_구미시,1,0.0585
인동20길1R-12,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-12_구미시,1,0.0585
인동20길1R-11,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-11_구미시,1,0.0585
인동20길1R-10,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-10_구미시,1,0.0585
인동20길1R-9,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-9_구미시,1,0.0585
인동20길1R-8,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-8_구미시,1,0.0585
인동20길1R-7,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-7_구미시,1,0.0585
인동20길1R-6,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-6_구미시,1,0.0585
인동20길1R-5,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-5_구미시,1,0.0585
인동20길1R-4,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-4_구미시,1,0.0585
인동20길1R-3,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-3_구미시,1,0.0585
인동20길1R-2,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-2_구미시,1,0.0585
인동20길1R-1,경상북도,구미시,,경상북도 구미시 진평동 198,36.098047,128.423832,36.092597,128.431976,0.05,2.5,자전거보행자겸용도로,0,인동20길1R-1_구미시,1,0.0585
인동16길1L-17,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.01,2.5,자전거보행자겸용도로,0,인동16길1L-17_구미시,1,0.0583
인동16길1L-16,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-16_구미시,1,0.0585
테크노산업로55번길R,울산광역시,남구,,울산광역시 남구 두왕동 777-35,,,,,2.84,1.0,,0,테크노산업로55번길R_남구,0,0.0318
인동16길1L-15,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-15_구미시,1,0.0585
인동16길1L-14,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-14_구미시,1,0.0585
인동16길1L-13,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-13_구미시,1,0.0585
인동16길1L-12,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-12_구미시,1,0.0585
인동16길1L-11,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-11_구미시,1,0.0585
인동16길1L-10,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-10_구미시,1,0.0585
인동16길1L-9,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-9_구미시,1,0.0585
인동16길1L-8,경상북도,구미시,,경상북도 구미시 진평동 198,36.097465,128.421264,36.101636,128.428271,0.05,2.5,자전거보행자겸용도로,0,인동16길1L-8_구미시,1,0.0585
