visit_area_nm,x_coord,y_coord,attraction_score_mean,attraction_score_std,visit_count,attraction_score_norm
메가 MGC 커피 중대 후문점,126.9530872,37.5050857,4.1616,0.0,1,0.6195
메가 MGC 커피 파주 법흥리점,126.7020428,37.7747182,4.4129,0.0,1,0.7336
메가 MGC 커피 파주 적성점,126.9184978,37.9541233,3.8157,0.0,1,0.4625
메가 MGC 커피 하남 시청역점,127.2063,37.5401863,3.7974,0.0,1,0.4542
메가 MGC 커피 화성 상리점,126.948706,37.2196051,4.0253,0.0,1,0.5577
메가 MGC 커피 화성행궁점,127.0148053,37.2798105,3.8713,0.0,1,0.4878
메가박스 고양 스타필드,126.8926781,37.6466492,4.2971,0.0,1,0.681
메가박스 남양주 현대 아울렛 스페이스 원,127.1526144,37.6165343,4.6093,0.0,1,0.8227
메가박스 동탄,127.0728265,37.2045427,4.2724,0.0,1,0.6698
메가박스 송도,126.6624149,37.379145,4.1091,0.0,1,0.5957
메가박스 수원 AK플라자점,127.0001691,37.2665526,4.581,0.0,1,0.8098
메가박스 수원 남문,127.0159435,37.2764449,4.4118,0.0,1,0.7331
메가박스 인천 논현,126.7274151,37.3974052,4.3342,0.2136,2,0.6978
메가박스 코엑스,127.0584841,37.51284236666667,4.1681,0.345,3,0.6225
메가박스 킨텍스,126.7518223,37.6679379,3.9971,0.0,1,0.5448
메가박스 파주출판도시,126.6877812,37.7138264,4.2371,0.0,1,0.6538
메가박스 하남 스타필드,127.2250624,37.5446462,4.1788,0.0,1,0.6273
메가박스 홍대,126.9220456,37.5560425,4.1609,0.0,1,0.6192
메르오르카페 본점,127.0395705,37.1349654,4.2292,0.0,1,0.6502
메모리아마 넷,127.0149515,37.2777101,4.3951,0.0,1,0.7255
메밀꽃이 피었습니다 일산 본점,126.7910871,37.7235924,4.2912,0.0,1,0.6783
메밀밭 옹심이 칼국수,126.8823668,37.4348477,4.0105,0.0,1,0.551
메밀촌 두부마을,127.5915891,37.536925,4.148,0.0,1,0.6134
메세나 폴리스몰,126.9139151,37.5511697,4.1606,0.0763,2,0.6191
메아리 산장,127.1751476,37.9235965,4.298,0.0,1,0.6814
메이 드림,126.369781,37.4637737,4.2108,0.1236,3,0.6418
메이 플라워,126.8823338,37.4472961,4.1816,0.0,1,0.6286
메이 플레이스 호텔,126.9987457,37.5761046,3.9828,0.0477,2,0.5384
메이다이닝,127.0353635,37.6779396,4.4212,0.0,1,0.7373
메이드 바이,126.9263991,37.5598277,3.9053,0.0447,2,0.5032
메이커스 X 이쁘다,126.9895404,37.5723596,4.3437,0.0124,2,0.7022
메이크업바이블리,126.9241701,37.5591091,4.3986,0.0,1,0.7271
메이탄 AK 기흥점,127.1166075,37.2744766,4.2812,0.0,1,0.6738
메이플 베이,127.5183155,37.7974698,4.4978,0.0415,2,0.7721
메이플탑 팬케이크 클럽,127.0568555,37.5414061,4.2276,0.0,1,0.6495
메이필드호텔 서울,126.8190967,37.5471377,4.0754,0.0216,4,0.5804
메인 22,127.3803077,37.6812203,4.0179,0.3127,2,0.5543
메인스트리트,126.8546639,36.9623092,4.3914,0.0449,3,0.7238
메일 룸,127.0188732,37.5662426,4.3332,0.0,1,0.6974
메종 디파 티오,127.541952,37.832881,4.1412,0.0,1,0.6102
메종키츠네 플래그십스토어,127.0227494,37.5196089,3.8326,0.0,1,0.4702
메콩,127.3892725,37.6938011,4.2372,0.0,1,0.6538
메콩 사롱,126.6332055,37.472302,4.4406,0.0,1,0.7461
메트로폴리스,127.0750776,37.6215015,4.3508,0.0,1,0.7054
멕시카나치킨 우만점,127.0339152,37.2835035,4.1434,0.0,1,0.6113
멘야산다이메 수원점,127.0158875,37.2784741,4.2026,0.0,1,0.6381
멜랑 키친,126.7564358,37.6660627,3.9996,0.0,1,0.546
멜로우 스폿,127.5186011,37.8189859,4.176,0.1593,5,0.6261
면포 도궁,127.185199,37.478071,4.2451,0.0,1,0.6574
면포 도궁 팔당 본점,127.2546342,37.5404767,4.1903,0.1153,3,0.6326
명가 순댓국,127.2523336,36.9981373,4.3009,0.0,1,0.6828
명가 춘천 숯불닭갈비,129.0895666,35.2443997,4.678,0.0,1,0.8539
명동 대성당 파밀리아 채플,126.9862309,37.5638926,4.2327,0.0,1,0.6518
명동 돈가스,126.9835687,37.5640211,4.0577,0.0,1,0.5724
명동 문고 명동성당 본점,126.9862818,37.5639557,3.9463,0.0,1,0.5218
명동 홍두깨 손칼국수,127.0771587,37.6228624,4.5016,0.0,1,0.7738
명동거리,126.9849013,37.5620769,4.235,0.1169,11,0.6528
명동교자 본점,126.9856143,37.5625545,4.3075,0.1512,6,0.6857
명동교자 분점,126.9851365,37.5634555,4.4247,0.1942,3,0.7389
명동교자 이태원점,126.9909491,37.5308561,4.1627,0.0,1,0.62
명동난타극장,126.9837511,37.5634679,4.4187,0.0,1,0.7362
명동역 4호선,126.9864024,37.5609653,3.5203,0.818,2,0.3285
명동칼국수,126.98291925,37.4777969,4.2797,0.0665,2,0.6731
명동칼국수 일산 킨텍스 2관점,126.741839,37.6646504,4.2568,0.0,1,0.6627
명란 식당,126.965038,37.5928272,4.4087,0.0,1,0.7317
명륜 진사갈비 경기 여주점,127.6322332,37.2959228,4.1228,0.0,1,0.6019
명륜 진사갈비 광주 초월점,127.3155636,37.3618918,3.7689,0.0,1,0.4413
명륜 진사갈비 서울 강동역점,127.1333291,37.5336176,3.859,0.0,1,0.4822
명륜 진사갈비 서울 중곡점,127.0872388,37.5634008,4.4048,0.0,1,0.7299
명륜 진사갈비 의왕역점,126.9570752,37.3208017,4.3856,0.0,1,0.7212
명륜 진사갈비 잠실 아시아 선수촌점,127.0805123,37.5067191,4.0205,0.0,1,0.5555
명륜 진사갈비 평택 세교점,127.0781084,37.0061579,4.1985,0.0,1,0.6363
명륜 진사갈비 하남 스타필드점,127.2217791,37.543291,4.1074,0.0,1,0.5949
명륜 진사갈비 화성 남동탄점,127.1066974,37.1582001,4.1646,0.0,1,0.6209
명물거리 교차로,126.9404045,37.5591004,4.1537,0.0,1,0.6159
명봉산,126.8563249,37.7356693,4.1073,0.0,1,0.5949
명성 돼지갈비,127.0148637,37.2898526,4.1908,0.0,1,0.6328
명성 손만두,126.7277861,37.3666533,4.3684,0.0,1,0.7134
명월촌 오리집,127.6467174,37.8710472,4.2389,0.0,1,0.6546
명인 갈비 논현점,127.0256054,37.5056373,3.9371,0.0,1,0.5177
명인만두 도곡 1호점,127.0466658,37.4936042,3.8886,0.0,1,0.4956
명장 반점 NC 신구로점,126.8827604,37.5011661,3.7763,0.0,1,0.4446
명장 시대,126.8684421,37.4553023,4.2566,0.0,1,0.6626
명장 시대 백운호수점,127.0016935,37.3758047,4.1488,0.0,1,0.6137
명장 시대 오산점,127.0418548,37.154724,4.3197,0.0,1,0.6913
명지계곡,127.4862354,37.9359435,3.7924,0.0,1,0.452
명지산,127.43153910000001,37.9366627,4.4138,0.0189,2,0.734
명지원,127.3310724,37.97198,4.4822,0.0,1,0.765
명진당 베이커리 카페,127.1350836,35.7889988,4.4937,0.0,1,0.7702
명태인 생,127.0969661,37.3271436,4.1493,0.0,1,0.6139
명품 여주 천서리 막국수 여주 프리미엄 아울렛점,127.6104406,37.2404978,3.6878,0.0,1,0.4045
명현만 간장게장 무한리필 합정점,126.913519,37.5502296,4.0749,0.0,1,0.5802
모 미락 구래점,126.6267278,37.6447461,4.2212,0.0,1,0.6466
모 브랜드 구리 갈매점,127.1180278,37.633135,3.9789,0.0,1,0.5366
모 브랜드 남양주 다산점,127.1523783,37.6229658,3.8065,0.0,1,0.4584
모 브랜드 수원 호매실점,126.9412743,37.2733868,4.1079,0.0,1,0.5951
모 브랜드 스타필드 하남점,127.2243311,37.5456784,3.8158,0.0,1,0.4626
모 센트,126.9731183,37.5322247,4.2651,0.3955,2,0.6665
모나미 스토어 성수점,127.05544679999998,37.5444413,4.1041,0.3682,3,0.5934
모녀 꼬마 마약김밥,127.0011206,37.5702769,4.1695,0.0,1,0.6231
모노 맨션,126.9894577,37.5727686,4.0025,0.0,1,0.5473
모노 맨션 건대점,127.0687852,37.541443,4.2015,0.0,1,0.6376
모노 맨션 성수점,127.052798,37.5431181,4.2438,0.0,1,0.6568
모노 맨션 연남 2호점,126.9244632,37.5613951,4.1437,0.0,1,0.6114
모노 키즈,127.04231,37.4736269,4.1375,0.0,1,0.6086
모다 아울렛 인천점,126.6477075,37.5100423,4.1656,0.0692,2,0.6213
모담 공원,126.6871888,37.6486015,4.0881,0.0,1,0.5862
모던 기와,127.1138845,37.5616896,4.1801,0.0,1,0.6279
모던하우스 송도 트리플 스트리트점,126.6594615,37.3810828,3.9869,0.0,1,0.5402
모던하우스 용산 아이파크몰점,126.9645305,37.5288653,4.2995,0.0,1,0.6821
모도 광화문점,126.980512,37.5754966,4.3251,0.0,1,0.6937
모드닉,127.0573905,37.7222085,4.223,0.0,1,0.6474
모락산,126.9786606,37.3705138,4.3913,0.0,1,0.7238
모란역 8호선,127.1299705,37.4340383,4.4151,0.0,1,0.7346
모래내시장,126.7212077,37.453614,4.4022,0.0,1,0.7287
모레노 라멘 은평점,126.9143558,37.590302,4.3132,0.0,1,0.6883
모레노 라멘 인사점,126.9845588,37.5764568,4.0446,0.0,1,0.5664
모레노 라멘 합정 본점,126.9173198,37.5474744,4.2145,0.0,1,0.6435
모레노 유메 가로수길점,127.0215872,37.5180891,4.4678,0.0,1,0.7585
모르니 분당점,127.096968,37.3452454,4.2001,0.0,1,0.637
모리 커피 서울 성신여대점,127.0182567,37.5909605,4.1605,0.0,1,0.619
모리셔스 브라운 송도 한라 웨스턴 파크점,126.6292517,37.4055356,4.7316,0.0,1,0.8782
모리야,127.0951587,37.8802088,3.8936,0.0,1,0.4979
모모 식당,126.7702066,37.656922,4.1889,0.0,1,0.6319
모박사부대찌개 본점,127.2187202,37.0104406,4.327,0.0,1,0.6946
모센즈 스위트,126.920762,37.5498067,4.5759,0.0,1,0.8075
모스버거 센트럴시티점,127.0042117,37.5048282,4.186,0.0,1,0.6306
모스코 서울,127.0377527,37.5246443,3.8339,0.0,1,0.4708
모어 그린,126.9514676,37.7352189,4.2014,0.1686,4,0.6376
모어 쥬드,127.0564087,37.5385871,4.1427,0.0,1,0.6109
모이소 한 마리 정육 식당 종로점,126.9898713,37.5699522,4.4713,0.0,1,0.7601
모충 두산 한솔아파트,127.4771991,36.6259291,2.9838,0.0,1,0.085
모쿠슈라 프렌치카페,126.8354458,37.7557939,4.2335,0.1141,3,0.6521
모쿠슈라테이블,126.6982942,37.7882699,4.2257,0.0158,2,0.6486
모크,126.9215998,37.5494018,3.9651,0.0,1,0.5303
모퉁이 주방,126.7504333,37.6697703,4.1935,0.0,1,0.634
모티프,127.0110286,37.2849964,4.2472,0.0,1,0.6584
모향촌 손두부,127.0700826,38.0230429,4.3922,0.0,1,0.7242
목감 행복 주유소,126.8573639,37.3813249,3.7073,0.0,1,0.4133
목동 신시가지 4단지 아파트,126.8711407,37.5318602,3.1937,0.005,2,0.1803
목동역 5호선,126.8646253,37.5261351,2.8105,0.0,1,0.0064
목련마을 영남아파트,127.14709,37.4059353,2.9878,0.0,1,0.0868
목섬(항도),126.5327424,37.2290719,4.186,0.0,1,0.6306
목요일,126.7849036,37.669621,4.1338,0.0,1,0.6069
목원의 서촌 가락,126.9691977,37.5798775,4.0667,0.0,1,0.5765
목인박물관 목석원,126.9633199,37.5890101,4.2232,0.0,1,0.6475
목적지나 인,127.1885309,37.0180228,4.3168,0.0,1,0.6899
목향원,127.1017471,37.6832258,4.1282,0.2496,3,0.6044
몬드리안 서울 이태원,126.993108,37.5285641,4.5045,0.3321,2,0.7751
몬스터 도넛,127.1382862,37.0414938,4.3953,0.1338,2,0.7256
몬안베띠 정자점,127.106153,37.3698058,4.1987,0.0,1,0.6364
몬테 비앙코,126.8483557,36.9576373,4.4281,0.0,1,0.7404
몰토 베네,126.9166649,37.5462161,4.3929,0.0,1,0.7245
몰토 이탈리안 에스프레소 바 앤 테라스,126.9861799,37.5642395,4.2799,0.0,1,0.6732
못골 한옥어린이 도서관,127.0994153,37.4730746,4.2809,0.0,1,0.6737
못골종합시장,127.0212674,37.2754692,4.295,0.1998,3,0.68
몽마르트르 공원,127.0038584,37.4953713,4.186,0.0,1,0.6306
몽베르 과자점,127.1591716,37.4511002,4.0952,0.0,1,0.5894
몽석,127.0109835,37.2847891,4.2202,0.0,1,0.6461
몽실식당,127.4929737,37.490291,4.2552,0.0,1,0.662
몽주이에,127.2258035,37.4552445,4.3064,0.0,1,0.6852
몽중헌 방이점,127.1135221,37.5167391,4.1392,0.0,1,0.6094
몽탄,126.9722458,37.5359961,4.2249,0.0826,2,0.6482
묘적사,127.261242,37.6236904,4.277,0.0,1,0.6719
묘적사계곡,127.2682157,37.6184527,4.2139,0.0864,4,0.6433
묘한 빵집,126.9657006,37.5923679,4.0614,0.0,1,0.574
묘향 손만두,127.1148162,37.5639952,4.1508,0.0,1,0.6146
무 멋,126.8447274,37.6224683,4.3931,0.0,1,0.7246
무겐 스위치,126.9251446,37.5613622,4.1259,0.0,1,0.6033
무계원,126.9633728,37.5919095,4.0126,0.0,1,0.5519
무고로,126.7703738,37.7078464,4.3439,0.0,1,0.7023
무공 돈가스 동탄 남광장점,127.0715653,37.2014898,4.2608,0.0,1,0.6645
무교동 낙지 이야기,127.504131,37.670831,4.0266,0.0,1,0.5583
무궁화동산,126.9724068,37.5842211,4.0328,0.0,1,0.5611
무니 버스,127.01190817777777,37.28468626666667,4.1412,0.2352,9,0.6103
무니 버스 2호점,127.0128218,37.2861333,4.0695,0.2221,3,0.5777
무다 이,127.3504922,37.8203278,4.365,0.0,1,0.7118
무대 베이커리 카페,127.2786911,36.9870311,4.3983,0.0193,2,0.7269
무대륙,126.9184338,37.5460192,4.2079,0.0,1,0.6405
무드 서울,126.9948479,37.512557,4.3048,0.0,1,0.6845
무만당,126.6260443,37.3938898,4.2854,0.0,1,0.6757
무봉리 토종 순댓국 본점,127.1352876,37.815218,3.9479,0.0,1,0.5225
무브 모브 카페,127.050464,37.5453878,3.8981,0.0,1,0.4999
무소,127.0935713,36.9994499,4.4977,0.0,1,0.772
무수 아취,127.0330877,37.6763879,4.7068,0.0,1,0.8669
무신사 개러지,126.9198208,37.5515721,4.0307,0.0,1,0.5601
무신사 스탠더드 강남,127.0249337,37.5025443,4.0392,0.1553,2,0.564
무신사 스탠더드 홍대,126.9223949,37.5553454,4.1036,0.0,1,0.5932
무신사 스튜디오 성수점,127.0554581,37.5444422,4.1867,0.0,1,0.6309
무신사 테라스,126.9264984,37.5577446,4.1221,0.2953,3,0.6016
무신사 테라스 성수,127.0554468,37.5444413,4.3627,0.0,1,0.7108
무얼 강남점,127.0266451,37.5034197,4.0565,0.0,1,0.5718
무얼 수원 행궁점,127.0137581,37.2880596,4.4744,0.0,1,0.7615
무얼 식탁 타임스퀘어점,126.9039796,37.5172195,4.0725,0.0,1,0.5791
무얼 식탁 파르나스점,127.061093,37.509331,4.2328,0.0,1,0.6518
무얼 식탁 파리에 스테이션 점,127.0063922,37.5039307,4.2384,0.0,1,0.6544
무의도,126.4184678,37.3868071,4.2261,0.0,1,0.6488
무의도 세렝게티,126.4164967,37.3657678,4.7297,0.0,1,0.8773
무의도 해상관광 탐방로,126.4119669,37.384955,4.1537,0.0,1,0.6159
무인 공방,126.9246614,37.5601428,4.3602,0.0,1,0.7097
무인양품 AK플라자 홍대,126.9262572,37.5579301,3.9226,0.0,1,0.511
무인양품 강남점,127.0262096,37.4998014,4.2193,0.4222,2,0.6457
무인양품 스타필드 하남점,127.2253311,37.5451836,4.0608,0.2534,2,0.5738
무임의,127.3044628,38.1450181,4.4562,0.0,1,0.7532
무주지 수 아카데미 검단 당하동,126.675309,37.5925895,4.2531,0.0,1,0.661
무지개 농원 펜션,127.5187024,37.8989675,4.7467,0.09,2,0.8851
무지개 맥주 서울 가좌점,126.9159046,37.5713138,4.4789,0.0,1,0.7635
무지렁이 계곡,127.1271338,37.7545239,4.0039,0.0,1,0.548
무탄 코엑스몰 본점,127.0587342,37.5115081,4.2196,0.0,1,0.6458
무한 숯불 양꼬치,127.026613,37.5022412,4.415,0.0,1,0.7345
무화과 식당,126.7770734,37.5045675,4.5449,0.0,1,0.7935
묵리 459,127.23873813333334,37.1684359,4.3711,0.0216,3,0.7146
문 올라,126.6289623,37.4060393,4.0124,0.0,1,0.5518
문경휴게소 양평방향,128.1525692,36.6206764,4.4657,0.1545,4,0.7575
문래 현대 홈 시티 1차 오피스텔,126.8883437,37.5179103,3.1413,0.0,1,0.1565
문래동 창작촌,126.8977705,37.5139833,4.2326,0.0035,2,0.6517
문래역 2호선,126.8947788,37.5179757,4.1796,0.0,1,0.6277
문문,127.0185651,37.5744651,4.2298,0.0,1,0.6505
문발리 헌 책방 골목,126.6886468,37.7148594,4.2369,0.0,1,0.6537
문베어,126.9398592,37.5588965,4.3035,0.0,1,0.6839
문산 노을길 산책로,126.7797186,37.8565444,4.1903,0.0,1,0.6325
문산 자유시장,126.7846285,37.8573716,4.2644,0.0,1,0.6662
문산역 경의중앙선,126.7873954,37.8546269,4.1222,0.0,1,0.6016
문에이 스튜디오,126.9939502,37.5637428,4.22,0.0,1,0.646
문지리 535,126.7179494375,37.83006935,4.3273,0.2651,8,0.6947
문학 소매점,126.6208094,37.4735135,4.7071,0.0,1,0.8671
문학산,126.6772974,37.431514,4.5217,0.0,1,0.7829
문호 종묘,127.3524489,37.6035775,2.8404,0.0,1,0.0199
문호리 국밥집,127.354613,37.6052397,4.234,0.0291,2,0.6524
문화 예술 플랫폼 스테이션 A,126.8260181,37.3164918,4.0748,0.0,1,0.5801
문화 예술공원,127.0306568,37.4678181,4.3818,0.0,1,0.7195
문화공원 출입구 ,126.7666342,37.6780132,4.3537,0.0,1,0.7067
문화역 서울 284,126.9715888,37.5558828,4.4097,0.0,1,0.7321
물 맑은 양평 종합운동장,127.5237844,37.4903413,4.5804,0.0,1,0.8096
물 맑음 펜션,127.3067075,37.7128642,3.8807,0.0578,3,0.492
물고기자리,126.7002511,37.7872298,4.2695,0.0,1,0.6685
물금역,128.9853192,35.3071568,4.7888,0.0,1,0.9042
물꼬방,127.159454,37.7957127,4.1116,0.0,1,0.5968
물레,126.6798831,37.1743304,4.1486,0.0617,2,0.6136
물레길 식당,127.32396,37.5427756,4.3677,0.0,1,0.713
물레방아,126.6732282,37.1649304,4.1135,0.0962,2,0.5977
물레방앗간,127.2597243,37.1296668,3.822,0.0,1,0.4654
물안개공원,127.4779415,37.4991438,3.7697,0.0,1,0.4417
물왕 숲캠핑파크,126.8286491,37.3819715,4.3961,0.0,1,0.7259
물왕 호수,126.8333312,37.3826378,4.3155,0.1145,4,0.6894
물의 정원,127.3149941,37.5568536,4.4238,0.1877,5,0.7385
물향기 수목원,127.0595310875,37.1663085625,4.3244,0.179,8,0.6934
뮌스터담,126.784127,37.7267747,4.0909,0.0249,2,0.5874
뮤지엄 29,127.106188,37.5137861,4.1781,0.0775,2,0.627
뮤직 드로잉,127.0563955,37.2466459,4.2124,0.0,1,0.6426
뮤직 콤플렉스 서울,126.983554,37.5744672,4.2603,0.0,1,0.6643
뮤직큐브,126.9730447,37.2992104,4.4045,0.0,1,0.7297
미가 꼬끼오,126.9192668,37.4986198,4.3225,0.0,1,0.6925
미나스 예술의전당점,127.0139605,37.4794623,4.1172,0.0,1,0.5994
미뉴트 빠삐용,127.0380111,37.5256984,4.2204,0.0542,2,0.6462
미니 미상점,127.2195271,37.268735,3.858,0.0,1,0.4817
미다스 호텔 리조트,127.4031945,37.713853140000005,4.1606,0.178,5,0.6191
미다스리조트 키즈 잼,127.4031943,37.7138135,3.9204,0.0,1,0.51
미당 등촌 샤부샤부,127.5142615,37.8298028,4.2203,0.0,1,0.6462
미도리,127.0448117,37.5471669,3.8871,0.0,1,0.4949
미도인 성수,127.0548665,37.5432379,4.3574,0.0,1,0.7084
미도인 신촌,126.9382457,37.5584037,4.2036,0.0,1,0.6386
미도인 의정부역점,127.0481678,37.7398428,4.1248,0.0,1,0.6028
미도인 종로점,126.9836363,37.5707551,4.187,0.0,1,0.631
미도인 홍대,126.9209727,37.5517332,4.2145,0.0,1,0.6435
미드템포,127.0025861,37.5589027,4.4408,0.0,1,0.7462
미라주 양과점 공릉 철길점,127.0774006,37.624539,4.2256,0.0,1,0.6485
미래 항공스포츠,127.4636545,37.5593475,4.0852,0.124,2,0.5848
미래숲 과천점,126.9983229,37.4495315,4.0921,0.0,1,0.588
미루꾸 커피 스타필드 고양점,126.8947784,37.6469763,4.2145,0.0,1,0.6435
미리 내 마을은 하수 타운 아파트,126.7702824,37.5003558,3.5049,0.0,1,0.3215
미리내 성지,127.259162,37.1475882,4.5145,0.047,2,0.7797
미리내공원,126.7721803,37.4995197,3.6643,0.5659,2,0.3939
미리내리조트 힐 빅클럽,127.6492441,37.4812121,4.4448,0.0,1,0.748
미리내힐빙클럽찜질방,127.6497622,37.4809886,4.4775,0.1214,2,0.7629
미메시스 아트 뮤지엄,126.6889188,37.7167927,4.3177,0.2391,6,0.6904
미면 소 동대문점,127.01756,37.5649886,4.0502,0.0,1,0.569
미미 상점,127.013575,37.2856476,3.8363,0.0,1,0.4719
미분당 삼송점,126.89638,37.6490644,4.1792,0.0,1,0.6275
미분당 야탑점,127.1255022,37.4126557,4.1653,0.0,1,0.6212
미분당 여의도점,126.9307651,37.5260537,4.7401,0.0,1,0.882
미분당 연신내점,126.9189005,37.6175511,4.3922,0.0,1,0.7242
미브,127.0507082,37.7401147,3.8142,0.0,1,0.4618
미사 경정공원,127.2070228,37.5593159,4.2679,0.0,1,0.6678
미사 경정공원 조정 카누경기장,127.2051665,37.5617555,4.2946,0.1237,2,0.6799
미사 양식당,127.1905722,37.5615466,4.3627,0.0,1,0.7108
미사 칼국수,127.208053,37.5545415,4.2414,0.0,1,0.6558
미사 호수 공원,127.18817640000002,37.5616513,4.2153,0.0939,3,0.6439
미사리 조정경기장 정문,127.2039156,37.5604061,4.2145,0.0,1,0.6435
미사리밀빛초계국수 롯데월드점,127.0980271,37.5111343,4.3885,0.0,1,0.7225
미사리밀빛초계국수 별내점,127.111265,37.6511189,4.0398,0.0,1,0.5642
미사리밀빛초계국수 본점,127.2109669,37.5532543,4.0233,0.0,1,0.5568
미사리밀빛초계국수 일산점,126.7904969,37.7233229,4.2667,0.0,1,0.6672
미사역 5호선,127.192491,37.5629913,4.2717,0.1328,3,0.6695
미산 저수지,127.2570461,37.1297086,4.2943,0.0,1,0.6797
미성옥,126.9839366,37.5641707,4.7389,0.0,1,0.8815
미소야 일산 화정점,126.8318876,37.6300514,4.0878,0.0,1,0.586
미술관 69,127.3792244,37.6596941,3.6472,0.0,1,0.3861
미스 랄라,126.9748984,37.5208995,4.1421,0.0,1,0.6107
미스터 박 베이커리 카페,127.4853492,37.6784599,3.7185,0.0,1,0.4184
미스터 시래기 롯데몰 수원점,126.9965616,37.2641107,4.4807,0.0,1,0.7643
미스터 힐링 교대역점,127.0137547,37.4917413,4.1222,0.4322,2,0.6017
미스터리브루잉컴퍼니,126.9475092,37.5439742,4.1716,0.0,1,0.624
미애네 칼국수 2호점,126.4209637,37.4263827,4.3744,0.0769,2,0.7161
미어캣 파크 혜화점,127.0028077,37.581615,3.6822,0.0,1,0.4019
미요 아트 키즈 클래스,126.7152055,37.4425245,4.4855,0.0,1,0.7665
미정국수 41 대학로점,127.0015103,37.5828918,4.1243,0.0,1,0.6026
미즈 호텔,126.6870578,37.7768524,4.0329,0.0,1,0.5611
미진 상회,126.4969266,37.2542875,4.186,0.0,1,0.6306
미추홀공원,126.6499406,37.3821218,4.186,0.0,1,0.6306
미카사,127.0136412,37.2838518,4.1456,0.1881,3,0.6122
미터,126.944544,37.9370387,3.9643,0.0,1,0.53
미투,126.597659,37.4748245,4.2199,0.0,1,0.646
