route_name,sido,sigungu,start_addr_jibun,start_addr_road,start_lat,start_lon,end_lat,end_lon,length_km,road_id,width_m,is_wide_road,safety_index
사가정로,서울특별시,중랑구,서울특별시 중랑구 면목동 168-2,,37.57920868,127.081208,37.5798072076,127.0757995578,0.32,사가정로_중랑구,,0,
망우로,서울특별시,중랑구,서울특별시 중랑구 망우동 산57-1,,37.59835362,127.1148164,37.603111399,127.1162801461,0.38,망우로_중랑구,,0,
신내로18길,서울특별시,중랑구,서울특별시 중랑구 신내동 644-2,,37.6153857,127.0948865,37.6141617434,127.1009266467,0.54,신내로18길_중랑구,,0,
용마산로136길,서울특별시,중랑구,서울특별시 중랑구 신내동 317-8,,37.61281646,127.1009461,37.6100975955,127.110256286,0.18,용마산로136길_중랑구,,0,
신내역로1길,서울특별시,중랑구,서울특별시 중랑구 신내동 63,,37.61446295,127.1051519,37.617958,127.111358,0.8,신내역로1길_중랑구,,0,
신내역로,서울특별시,중랑구,서울특별시 중랑구 신내동 821-2,,37.61311939,127.1123062,37.6144629486,127.1051518655,1.5,신내역로_중랑구,,0,
묵동천,서울특별시,중랑구,서울특별시 성북구 석관동 375,,37.61511173,127.0698051,37.6148098051,127.0735263155,2.15,묵동천_중랑구,,0,
중랑천,서울특별시,중랑구,서울특별시 성북구 석관동 375,,37.61511173,127.0698051,37.57131973,127.0803241,5.15,중랑천_중랑구,,0,
신내로,서울특별시,중랑구,서울특별시 중랑구 신내동 648,,37.61696711,127.0913608,37.6163496296,127.092644,0.52,신내로_중랑구,,0,
신내로,서울특별시,중랑구,서울특별시 중랑구 신내동 662,,37.60656359,127.0927248,37.6198943887,127.0837446243,1.77,신내로_중랑구,,0,
신내로16길,서울특별시,중랑구,서울특별시 중랑구 신내동 644-2,,37.6153857,127.0948865,37.6097690028,127.0989769051,0.42,신내로16길_중랑구,,0,
신내로19길,서울특별시,중랑구,서울특별시 중랑구 신내동 655,,37.61357623,127.0924085,37.6158126968,127.0937379261,0.74,신내로19길_중랑구,,0,
신내로21길,서울특별시,중랑구,서울특별시 중랑구 신내동 651,,37.61531513,127.0898585,37.617008,127.09046,0.15,신내로21길_중랑구,,0,
봉화산로45길,서울특별시,중랑구,서울특별시 중랑구 신내동 660,,37.60929753,127.0949042,37.6065635857,127.0927248419,0.46,봉화산로45길_중랑구,,0,
장자대로111번길L,경기도,구리시,경기도 구리시 토평동 961-1,,37.5876269003,127.1421073573,37.5900160078,127.1488741783,0.69,장자대로111번길L_구리시,,0,
벌말로R,경기도,구리시,경기도 구리시 토평동 275-8,,37.5871885131,127.1482390941,37.5957303394,127.1529799988,1.16,벌말로R_구리시,,0,
벌말로L,경기도,구리시,경기도 구리시 토평동 465-243,,37.578330612,127.1459871791,37.59411656,127.1506167079,1.71,벌말로L_구리시,,0,
검배로136번길R,경기도,구리시,경기도 구리시 토평동 996,경기도 구리시 벌말로 172,37.591763512,127.1501298502,37.5931135014,127.1526990751,0.38,검배로136번길R_구리시,,0,
왕숙천로L,경기도,구리시,경기도 구리시 수택동 550,경기도 구리시 경춘로276번길 67-40,37.6002888727,127.1492006231,,,0.41,왕숙천로L_구리시,,0,
수택고 전면도로,경기도,구리시,경기도 구리시 수택동 882-6,,37.5944413648,127.1548768482,37.5944413648,127.1548768482,0.14,수택고 전면도로_구리시,,0,
검배로2R,경기도,구리시,경기도 구리시 토평동 999-4,,37.5941197086,127.1516650039,37.5929475588,127.1623431304,1.2,검배로2R_구리시,,0,
검배로2L,경기도,구리시,경기도 구리시 수택동 287-24,,37.5946470061,127.1492945906,37.5936969289,127.1608156212,0.9,검배로2L_구리시,,0,
검배로,경기도,구리시,경기도 구리시 수택동 287-24,,37.5946470061,127.1492945906,37.6003928433,127.1415223903,2.3,검배로_구리시,,0,
안골로,경기도,구리시,경기도 구리시 교문동 772,경기도 구리시 안골로 34-1,37.597188454,127.1346839725,37.5977596624,127.1430476921,2.2,안골로_구리시,,0,
아차산로R,경기도,구리시,경기도 구리시 교문동 429-6,,37.5885401349,127.1305152051,37.6004269126,127.1304351306,1.44,아차산로R_구리시,,0,
경춘로R,경기도,구리시,경기도 구리시 교문동 328-198,,37.6005715587,127.1175879975,37.601100943,127.1307276922,1.08,경춘로R_구리시,,0,
인창1로L,경기도,구리시,경기도 구리시 인창동 554-11,,37.6040048818,127.1328930457,37.6071646472,127.1311330909,0.39,인창1로L_구리시,,0,
왕숙천로,경기도,구리시,경기도 구리시 인창동 255-1,,37.6041192076,127.1478026043,37.6051262115,127.1481807609,0.11,왕숙천로_구리시,,0,
인창고주변도로,경기도,구리시,경기도 구리시 인창동 682,,37.6067856717,127.1455884579,37.6051262115,127.1481807609,0.25,인창고주변도로_구리시,,0,
구리역광장일방통행로,경기도,구리시,경기도 구리시 인창동 679-7,,37.6069667583,127.1392172948,37.6051691854,127.1461815325,0.36,구리역광장일방통행로_구리시,,0,
건원대로76번길,경기도,구리시,경기도 구리시 인창동 679-7,,37.6069667583,127.1392172948,37.6067856717,127.1455884579,1.34,건원대로76번길_구리시,,0,
건원대로34번길,경기도,구리시,경기도 구리시 인창동 679-7,,37.6069667583,127.1392172948,37.6067856717,127.1455884579,1.38,건원대로34번길_구리시,,0,
인창지구내15m도로,경기도,구리시,경기도 구리시 인창동 681-2,,37.6031821737,127.1426260693,37.6069071821,127.1416371753,1.59,인창지구내15m도로_구리시,,0,
동구릉로136번길,경기도,구리시,경기도 구리시 인창동 679-8,경기도 구리시 동구릉로 135,37.6106308006,127.1380189411,37.6117708872,127.1427419206,0.78,동구릉로136번길_구리시,,0,
건원대로,경기도,구리시,경기도 구리시 인창동 679-3,,37.601850403,127.1409636829,37.6106308006,127.1380189411,1.82,건원대로_구리시,,0,
겸재로,서울특별시,중랑구,서울특별시 중랑구 면목동 177-50,,37.586503,127.07818,37.5862397132,127.0769835673,0.14,겸재로_중랑구,,0,
겸재로,서울특별시,중랑구,서울특별시 중랑구 면목동 176-129,,37.586851,127.07959,37.58667402,127.0785847,0.1,겸재로_중랑구,,0,
양원역로10길,서울특별시,중랑구,서울특별시 중랑구 망우동 252-1,,37.60668904,127.1051455,37.6065543615,127.107921489,0.12,양원역로10길_중랑구,,0,
양원역로,서울특별시,중랑구,서울특별시 중랑구 신내동 817,,37.61655923,127.1097561,37.6066890426,127.1051454511,0.55,양원역로_중랑구,,0,
아차산로L,경기도,구리시,경기도 구리시 교문동 275,경기도 구리시 아차산로 509,37.6004198726,127.1302541331,37.5871022602,127.1297375051,1.6,아차산로L_구리시,,0,
한강둔치길,경기도,구리시,경기도 구리시 아천동 390,,37.5630049454,127.1199500514,37.5678916549,127.123353756,1.09,한강둔치길_구리시,,0,
구리한강시민공원,경기도,구리시,경기도 구리시 아천동 9-4,,37.5678916549,127.123353756,37.5809121102,127.1605235673,7.62,구리한강시민공원_구리시,,0,
왕숙천수변공원길,경기도,구리시,경기도 구리시 토평동 21,,37.5809121102,127.1605235673,37.6395696861,127.1488574651,7.4,왕숙천수변공원길_구리시,,0,
용암천변길,경기도,구리시,경기도 구리시 사노동 457-14,,37.6452267161,127.1409512005,37.6395696861,127.1488574651,1.22,용암천변길_구리시,,0,
갈매천,경기도,구리시,경기도 구리시 갈매동 663,,37.6239627222,127.1141900636,37.6303610675,127.1191415138,6.17,갈매천_구리시,,0,
경춘선 폐선부지,경기도,구리시,경기도 구리시 갈매동 235-31,,37.6380010297,127.1178488245,37.6412721127,127.1253380266,0.7,경춘선 폐선부지_구리시,,0,
금강로,경기도,구리시,경기도 구리시 갈매동 504-9,경기도 구리시 불암로 22,37.6435447583,127.1124215945,37.6410698419,127.1259941351,2.7,금강로_구리시,,0,
산마루로2,경기도,구리시,경기도 구리시 갈매동 387-117,,37.6292045832,127.1222574124,,,2.1,산마루로2_구리시,,0,
산마루로,경기도,구리시,경기도 구리시 갈매동 257-4,,,,37.6303610675,127.1191415138,1.06,산마루로_구리시,,0,
갈매순환로,경기도,구리시,경기도 구리시 갈매동 458-39,,37.6275305592,127.1115848441,37.6386668582,127.120360206,4.5,갈매순환로_구리시,,0,
갈매중앙로,경기도,구리시,경기도 구리시 갈매동 640,경기도 구리시 갈매중앙로 16,37.6268638829,127.1149867607,37.6356657438,127.1208929016,2.8,갈매중앙로_구리시,,0,
경춘북로,경기도,구리시,경기도 구리시 갈매동 437-20,,37.6205593006,127.1062303205,37.6409370998,127.1264320357,6.0,경춘북로_구리시,,0,
동구릉로 395번길L,경기도,구리시,경기도 구리시 사노동 286-2,,37.6325634889,127.1378889463,37.6341658223,127.1387884305,0.26,동구릉로 395번길L_구리시,,0,
동구릉로459번길L,경기도,구리시,경기도 구리시 사노동 546,,37.6363855391,127.1299982265,37.6384976917,127.1390727114,0.9,동구릉로459번길L_구리시,,0,
동구릉로L,경기도,구리시,경기도 구리시 인창동 13-4,,37.6215758833,127.1409039235,37.6379266138,127.139178034,1.96,동구릉로L_구리시,,0,
코스모스길14번길3L,경기도,구리시,경기도 구리시 교문동 634-15,,37.5789395845,127.1278023584,37.5783762053,127.1326274843,0.59,코스모스길14번길3L_구리시,,0,
코스모스길14번길2R,경기도,구리시,경기도 구리시 토평동 812-5,,37.5746241505,127.1322373603,,,0.34,코스모스길14번길2R_구리시,,0,
코스모스길14번길,경기도,구리시,경기도 구리시 토평동 812-5,,37.5746241505,127.1322373603,37.5768108165,127.1448958433,1.17,코스모스길14번길_구리시,,0,
토막나루길,경기도,구리시,경기도 구리시 아천동 160-2,,37.5704821733,127.1203635296,37.5746241505,127.1322373603,1.66,토막나루길_구리시,,0,
한다리길4번길L,경기도,구리시,경기도 구리시 교문동 711-17,,37.5831275799,127.1243969579,37.5836070156,127.1293666487,0.4,한다리길4번길L_구리시,,0,
아차산로,경기도,구리시,경기도 구리시 아천동 산9-3,,37.5700530273,127.1198407137,37.5871062337,127.130934087,4.5,아차산로_구리시,,0,
장자호수길L,경기도,구리시,경기도 구리시 교문동 823-1,,37.586563582,127.13462907,37.5856307846,127.1439587708,1.27,장자호수길L_구리시,,0,
장자대로,경기도,구리시,경기도 구리시 교문동 814,,37.5876888313,127.1332970972,37.5857393223,127.1476743265,3.1,장자대로_구리시,,0,
장자대로2(면학길),경기도,구리시,경기도 구리시 수택동 865,,37.5895076019,127.142515966,37.5895076019,127.142515966,1.17,장자대로2(면학길)_구리시,,0,
이문안로R,경기도,구리시,경기도 구리시 토평동 964-7,,37.5910028532,127.1451409747,37.5906956454,127.148787554,0.34,이문안로R_구리시,,0,
송내대로15L,경기도,부천시,경기도 부천시 원미구 상동538-1번지,,,,,,0.12,송내대로15L_부천시,,0,
송내대로17L,경기도,부천시,경기도 부천시 원미구 상동527-2번지,,,,,,0.16,송내대로17L_부천시,,0,
국채보상로,대구광역시,중구,대구광역시 중구 동인동4가 556-1,,35.868162,128.6145441,35.8703358,128.5794755,6.42,국채보상로_중구,,0,
달구벌대로,대구광역시,중구,대구광역시 중구 대봉동 669-1,,35.861135,128.6095751,35.8625354,128.5742332,6.68,달구벌대로_중구,,0,
하천(대전천1),대전광역시,중구,,대전광역시 중구 옥계동 194-6,36.295511,127.457047,36.348791,127.403407,7.83,하천(대전천1)_중구,,0,
하천(유등천(4),대전광역시,중구,,대전광역시 중구 중촌동 413-29,36.348843,127.404189,36.35266,127.404638,0.07,하천(유등천(4)_중구,,0,
하천(유등천3),대전광역시,중구,,대전광역시 중구 사정동 504-1,36.297135,127.382846,36.373372,127.399155,9.56,하천(유등천3)_중구,,0,
하천(유등천2),대전광역시,중구,,대전광역시 중구 안영동 648,36.292687,127.379634,36.297135,127.382846,1.78,하천(유등천2)_중구,,0,
평촌로,대전광역시,중구,,대전광역시 중구 태평동 317,36.32387,127.399246,36.323067,127.38666,2.5,평촌로_중구,,0,
태평로,대전광역시,중구,,대전광역시 중구 태평동 253-1,36.331728,127.398788,36.316639,127.390713,3.8,태평로_중구,,0,
충무로,대전광역시,중구,,대전광역시 중구 대사동 658,36.318178,127.417543,36.321176,127.436169,3.6,충무로_중구,,0,
중앙로,대전광역시,중구,,대전광역시 중구 용두동 155,36.322439,127.412493,36.329906,127.4292,1.0,중앙로_중구,,0,
유천로,대전광역시,중구,,대전광역시 중구 문화동 790,36.312811,127.399455,36.325822,127.39484,2.8,유천로_중구,,0,
오류로,대전광역시,중구,,대전광역시 중구 오류동 195,36.331684,127.401247,36.320826,127.406814,2.5,오류로_중구,,0,
어덕마을로,대전광역시,중구,,대전광역시 중구 오류동 195,36.331684,127.401247,36.341274,127.407444,1.5,어덕마을로_중구,,0,
수침로,대전광역시,중구,,대전광역시 중구 태평동 253-1,36.331728,127.398788,36.323211,127.40163,1.8,수침로_중구,,0,
성산로,대전광역시,중구,,대전광역시 중구 안영동 648-8,36.291887,127.379087,36.290113,127.380636,0.2,성산로_중구,,0,
서문로,대전광역시,중구,,대전광역시 중구 오류동 195,36.320826,127.406814,36.308532,127.408318,2.5,서문로_중구,,0,
산서로,대전광역시,중구,,대전광역시 중구 침산동 산2-6,36.288739,127.389695,36.276889,127.398941,1.54,산서로_중구,,0,
산서로,대전광역시,중구,,대전광역시 중구 사정동 478,36.296365,127.381899,36.290426,127.388159,1.8,산서로_중구,,0,
보문산로,대전광역시,중구,,대전광역시 중구 산성동 347-3,36.304412,127.381164,36.318178,127.417543,8.0,보문산로_중구,,0,
보문산공원로,대전광역시,중구,,대전광역시 중구 대사동 85-2,36.317237,127.426055,36.312481,127.420703,2.1,보문산공원로_중구,,0,
보문로,대전광역시,중구,,대전광역시 중구 선화동 260-1,36.333617,127.419709,36.31485,127.439373,7.6,보문로_중구,,0,
문화로,대전광역시,중구,,대전광역시 중구 산성동 759-1,36.310301,127.386587,36.318178,127.417543,4.2,문화로_중구,,0,
동서대로,대전광역시,중구,,대전광역시 서구 선화동 219-2,36.338581,127.418521,36.327443,127.389788,6.6,동서대로_중구,,0,
대흥로,대전광역시,중구,,대전광역시 중구 문화동 1-217,36.320666,127.414153,36.325753,127.432586,2.4,대흥로_중구,,0,
대종로224번길,대전광역시,중구,,대전광역시 중구 석교동 102-1,36.309242,127.442748,36.311281,127.443091,0.4,대종로224번길_중구,,0,
대종로,대전광역시,중구,,대전광역시 중구 중촌동 462,36.34236,127.408738,36.296989,127.456936,6.4,대종로_중구,,0,
대둔산로199번길,대전광역시,중구,,대전광역시 중구 안영동 703,36.288393,127.37787,36.288393,127.37787,0.3,대둔산로199번길_중구,,0,
대둔산로,대전광역시,중구,,대전광역시 중구 유천동 464,36.316639,127.390713,,,6.7,대둔산로_중구,,0,
계백로(유등교-서대전네거리),대전광역시,중구,,대전광역시 중구 태평동 528-14,36.315646,127.386637,36.322439,127.412493,4.4,계백로(유등교-서대전네거리)_중구,,0,
계룡로(수침교-충대병원),대전광역시,중구,,대전광역시 중구 대사동 658,36.318178,127.417543,36.333795,127.398659,5.9,계룡로(수침교-충대병원)_중구,,0,
고덕 일반산업단지,경기도,평택시,경기도 평택시 고덕면 여염리 1674-1,,37.02613,127.041108,37.02613,127.041108,0.23,고덕 일반산업단지_평택시,,0,
고덕 일반산업단지,경기도,평택시,경기도 평택시 고덕면 여염리 1671-1,,37.03133,127.041167,37.03133,127.041167,0.14,고덕 일반산업단지_평택시,,0,
고덕 일반산업단지,경기도,평택시,경기도 평택시 고덕면 여염리 1670-1,,37.029041,127.041173,37.029041,127.041173,0.32,고덕 일반산업단지_평택시,,0,
